OG0003104_x00	GO:0005509,GO:0005737,GO:0090090
OG0003587_x00	GO:0007186,GO:0016020,GO:0016500,GO:0007189,GO:0007190,GO:0008528,GO:0009755,GO:0004996,GO:0005886,GO:0005887,GO:0004930
OG0004695_x00	GO:0005634,GO:0006357
OG0005207_x00	GO:0016020,GO:0001516,GO:0016021,GO:0050220
OG0006315_x00	GO:0003924
OG0002907_x00	GO:0019786
OG0007423_x00	GO:0016491,GO:0005739,GO:0008336,GO:0045329,GO:0005506
OG0008531_x00	GO:0005515,GO:0007019,GO:0008352,GO:0008017,GO:0051013
OG0009514_x00	GO:0005230,GO:0006811,GO:0016020,GO:0045211,GO:0015276,GO:0034220,GO:0004888,GO:0005216,GO:1904315,GO:0005887,GO:0007165,GO:0007268,GO:0022848,GO:0022850,GO:0030594,GO:0042391,GO:0043005,GO:0045202,GO:0050877,GO:0005231
OG0010482_x00	GO:0016567,GO:0061630
OG0001401_x01	GO:0055085,GO:0005739,GO:0006810,GO:1990542
OG0011590_x00	GO:0016706
OG0006538_x00	GO:0003700,GO:0006355,GO:0005634,GO:0006357,GO:0000978,GO:0000981
OG0007646_x00	GO:0005515,GO:0005634,GO:0006364
OG0008754_x00	GO:0006470,GO:0016311,GO:0008138,GO:0033549,GO:0043409,GO:0005737
OG0012102_x00	GO:2001069,GO:0000164,GO:0005979,GO:0008157,GO:0005515
OG0009862_x00	GO:0006493,GO:0008375,GO:0016758
OG0008078_x00	GO:0005509,GO:0004620,GO:0009395,GO:0005829,GO:0046475,GO:0047498,GO:0004623,GO:0005544
OG0009186_x00	GO:0005886,GO:0031410,GO:0090263
OG0000641_x01	GO:0035556,GO:0004864,GO:0005737,GO:0007165
OG0001073_x00	GO:0007229,GO:0030055,GO:0005178,GO:0005925,GO:0007160
OG0005778_x00	GO:0005789,GO:0006670,GO:0042392
OG0010910_x00	GO:0000976,GO:0005634,GO:0006357,GO:0000978,GO:0000981,GO:0002376,GO:0003700,GO:0006355,GO:0005515
OG0010234_x00	GO:0000978,GO:0000981,GO:0006357
OG0001073_x01	GO:0007229,GO:0030055,GO:0031234,GO:0005178,GO:0005925,GO:0007160
OG0006886_x00	GO:0006470,GO:0016311,GO:0008138,GO:0033133,GO:0005634
OG0007994_x00	GO:0072669
OG0008506_x00	GO:0016787,GO:0004081,GO:0006167,GO:0006754,GO:0008796
OG0002056_x00	GO:0005515,GO:0036122,GO:0005615,GO:0009953,GO:0030514
OG0009614_x00	GO:0043565,GO:0003700,GO:0006355,GO:0008270,GO:0006357,GO:0030154,GO:0048856,GO:0000122,GO:0000978,GO:0004879
OG0011217_x00	GO:0005125,GO:0005576,GO:0006955,GO:0045639,GO:0005130
OG0007869_x00	GO:0005509,GO:0005737
OG0004272_x00	GO:0035556,GO:0005634,GO:0017053
OG0012325_x00	GO:0097255,GO:1990904,GO:0000492,GO:0005737,GO:0006364
OG0008977_x00	GO:0005768,GO:0005802,GO:0006895
OG0000864_x00	GO:0005975,GO:0016868,GO:0014706,GO:0030055,GO:0030239,GO:0042383,GO:0004614,GO:0005829,GO:0005912,GO:0071704
OG0005380_x00	GO:0046961,GO:0033176
OG0000864_x01	GO:0005975,GO:0004614,GO:0005829,GO:0016868,GO:0000287,GO:0071704
OG0001296_x00	GO:0005085,GO:0055037
OG0000188_x02	GO:0007018,GO:0008569,GO:0030286,GO:0005524,GO:0016887,GO:0045505,GO:0051959,GO:0005858
OG0001296_x01	GO:0005085,GO:0055037
OG0010457_x00	GO:0005737,GO:0006470,GO:0016311,GO:0008138
OG0007000_x00	GO:0016791,GO:0003676,GO:0046856,GO:0048471,GO:0048488,GO:0098793,GO:0004439,GO:0017124,GO:0003723
OG0004700_x00	GO:0005515,GO:0055085,GO:0005216,GO:0006811,GO:0016020
OG0008729_x00	GO:0003681,GO:0019185,GO:0042795,GO:0042796,GO:0000978,GO:0001006,GO:0001046
OG0000616_x00	GO:0005515,GO:0031023,GO:0045177,GO:0070507,GO:0120192,GO:0005737,GO:0005886,GO:0005923
OG0009837_x00	GO:0018230,GO:0019706,GO:0005783,GO:0005794,GO:0006612,GO:0016409
OG0006240_x00	GO:0042026,GO:0043066,GO:0051082,GO:0005634,GO:0005737,GO:0009408,GO:0005212
OG0001724_x00	GO:0006355,GO:0030316,GO:0031490,GO:0042393,GO:0045892,GO:0045944,GO:0050727,GO:0071354,GO:0002281,GO:0005634
OG0001724_x01	GO:0031490,GO:0042393,GO:0005634,GO:0006355
OG0003940_x00	GO:0032040,GO:0005730,GO:0030490,GO:0030692
OG0011317_x00	GO:0035869,GO:1905515
OG0006115_x00	GO:0030674,GO:0045046,GO:0005778,GO:0005779,GO:0007031
OG0007223_x00	GO:0034464,GO:1905515,GO:0036064,GO:0043005,GO:0046907,GO:0060271,GO:0005930,GO:0008104,GO:0016020,GO:0005515
OG0011788_x00	GO:2000391,GO:0005887,GO:0034109,GO:0072683
OG0008331_x00	GO:0006398,GO:0051028,GO:0071204,GO:0071207,GO:0003729,GO:0005737,GO:0003723
OG0003139_x00	GO:0017147,GO:0030178,GO:0005886
OG0004247_x00	GO:0098794,GO:0005634,GO:0007186,GO:0043005
OG0000839_x00	GO:0004672,GO:0005524,GO:0006468,GO:0051973,GO:0004674,GO:0005634,GO:0018105
OG0005355_x00	GO:0005762
OG0006463_x00	GO:0061630,GO:0005515,GO:0008270
OG0000839_x01	GO:0004672,GO:0005524,GO:0006468,GO:0018105,GO:0030071,GO:0043123,GO:0004674,GO:0005829,GO:0007059
OG0001947_x00	GO:0070202,GO:0000228,GO:0000724,GO:0005654
OG0007571_x00	GO:0005515,GO:0007165,GO:0000445,GO:0006406,GO:0032784
OG0002379_x00	GO:0003700,GO:0006355,GO:0043565,GO:0005634,GO:0000987
OG0003487_x00	GO:0003735,GO:0005840,GO:0006412,GO:0022625,GO:0000027,GO:0002181,GO:0003723
OG0004595_x00	GO:0043130
OG0005107_x00	GO:0004672,GO:0005524,GO:0006468,GO:0005634,GO:0007095,GO:0000086,GO:0004674,GO:0004693
OG0006215_x00	GO:0005975,GO:0005516,GO:0005964,GO:0005977
OG0007323_x00	GO:0016715,GO:0004497,GO:0005507,GO:0003824,GO:0005615,GO:0006589,GO:0030667,GO:0042420,GO:0042421,GO:0004500
OG0002807_x00	GO:0005634,GO:0006357,GO:0000977,GO:0000978,GO:0000981,GO:0008270
OG0005578_x00	GO:0005515,GO:0006886,GO:0016192,GO:0007033,GO:0030674,GO:0030897,GO:0048284,GO:0005768,GO:0006904,GO:0007032
OG0010034_x00	GO:0008270,GO:0005515
OG0008431_x00	GO:0005524,GO:0005634,GO:0005737,GO:0016887,GO:0004017
OG0003915_x00	GO:0010950,GO:0061133,GO:0061136,GO:2000045,GO:0005654,GO:0005737,GO:0008537
OG0007794_x00	GO:0070936,GO:0000209,GO:0005634,GO:0061631
OG0011142_x00	GO:0042981,GO:0046982,GO:0097192,GO:2001243,GO:0005741,GO:0008630,GO:0042803,GO:0043066,GO:0016020
OG0008306_x00	GO:0005886,GO:0010828,GO:0031340,GO:0065002,GO:0072659,GO:0090314,GO:0005509,GO:0005544
OG0009414_x00	GO:0005634
OG0006438_x00	GO:0071595,GO:0005737,GO:0035307
OG0007546_x00	GO:0005509,GO:0005515,GO:0051015,GO:0051017,GO:0051639,GO:0005737,GO:0005884,GO:0032432
OG0008654_x00	GO:0003829,GO:0008375,GO:0016020,GO:0016757
OG0009762_x00	GO:0004672,GO:0005524,GO:0006468,GO:0005737,GO:0008353,GO:0045944,GO:0070816,GO:0070985,GO:0004674,GO:0004693,GO:0005634,GO:0005675
OG0009086_x00	GO:0004252,GO:0006508
OG0005678_x00	GO:0042802,GO:0061630,GO:0016567,GO:0043066,GO:0002039,GO:0007049,GO:0010468,GO:0005634,GO:0051726
OG0006786_x00	GO:0005230,GO:0006811,GO:0016020,GO:0045202,GO:0005887,GO:0050877,GO:0007165,GO:1904315,GO:0007268,GO:0007271,GO:0015464,GO:0022848,GO:0030594,GO:0034220,GO:0035094,GO:0004888,GO:0042391,GO:0005216,GO:0043005,GO:0005231,GO:0045211
OG0010134_x00	GO:0003723,GO:0003676,GO:0005730,GO:0048026,GO:0005686,GO:0005689
OG0011242_x00	GO:0016491,GO:0004303,GO:0005829,GO:0006703
OG0007894_x00	GO:0051059,GO:0032088,GO:0033209,GO:0045892
OG0006040_x00	GO:0008201,GO:0005515
OG0002632_x00	GO:0004672,GO:0006468,GO:0005524,GO:0004674,GO:0005737,GO:0035556
OG0008406_x00	GO:0005634,GO:0006357,GO:0030073,GO:0031016,GO:0000978,GO:0000981,GO:0001889,GO:0003677,GO:0045893
OG0010009_x00	GO:0000184,GO:0000290,GO:0140933,GO:0050072,GO:0000932,GO:0005737,GO:0003723,GO:0016787,GO:0030145
OG0003740_x00	GO:0016020
OG0003064_x00	GO:0002098,GO:0033588,GO:0005515
OG0007769_x00	GO:0005737,GO:0019902
OG0004172_x00	GO:0005515,GO:0035556,GO:0016567,GO:0045732
OG0005280_x00	GO:0005525,GO:0003924,GO:0005515,GO:0019898,GO:0032266,GO:0034045,GO:0034497,GO:0044804,GO:0080025,GO:0000422,GO:0005829,GO:0006497
OG0009985_x00	GO:0005509,GO:0016020,GO:0007156,GO:0098609,GO:0098742,GO:0016342,GO:0045296
OG0000764_x00	GO:0004672,GO:0006468,GO:0004697,GO:0004674,GO:0005524,GO:0018105,GO:0035556
OG0000764_x01	GO:0004697,GO:0006468,GO:0004672,GO:0005524,GO:0004699,GO:0004674,GO:0005634,GO:0005737
OG0000088_x00	GO:0007169,GO:0030154,GO:0031234,GO:0045087,GO:0004713,GO:0004715,GO:0005102,GO:0005515,GO:0004672,GO:0006468,GO:0005524
OG0000088_x01	GO:0004713,GO:0006468,GO:0005515,GO:0004672,GO:0005524,GO:0007169,GO:0030154,GO:0031234,GO:0045087,GO:0004715,GO:0005102
OG0002980_x00	GO:0005515,GO:0031982,GO:0032587,GO:0035023,GO:1900029,GO:0003779,GO:0005886,GO:0007266
OG0010357_x00	GO:0007420,GO:0015036,GO:0043227
OG0001196_x01	GO:0006470,GO:0008138,GO:0016311,GO:0004725,GO:0005829,GO:0007165
OG0000088_x02	GO:0004672,GO:0005524,GO:0006468,GO:0005515,GO:0004713,GO:0007169,GO:0030154,GO:0030217,GO:0031234,GO:0045087,GO:0050853,GO:0004715,GO:0005102
OG0000088_x03	GO:0005515,GO:0070667,GO:0002902,GO:0090330,GO:0004713,GO:0097028,GO:0004715,GO:0005102,GO:0006974,GO:0007169,GO:0030154,GO:2000670,GO:0030889,GO:0031175,GO:0031234,GO:0043304,GO:0002431,GO:0045087,GO:0002513,GO:0050855,GO:0002576,GO:0004672,GO:0006468,GO:0005524
OG0011465_x00	GO:0005923,GO:0007155,GO:0070830,GO:0005198,GO:0005886,GO:0016020
OG0004600_x00	GO:0005747
OG0002179_x00	GO:0005521,GO:0005638
OG0008629_x00	GO:0006412,GO:0022625,GO:0003735,GO:0005840
OG0003287_x00	GO:0003676,GO:0003723,GO:0003729,GO:0005634,GO:0005737
OG0005032_x00	GO:0004672,GO:0006468,GO:0004674,GO:0018105,GO:0035556,GO:0007165,GO:0005524,GO:0031267
OG0009737_x00	GO:0007169,GO:0008543,GO:0005068,GO:0005104,GO:0005737
OG0006140_x00	GO:0005515,GO:0005615,GO:0031012
OG0004395_x00	GO:0043169,GO:0006469,GO:0006470,GO:0043280,GO:0004722,GO:0005634,GO:0005829
OG0002732_x00	GO:0046983,GO:0016922,GO:0030374,GO:0032870,GO:0045944,GO:0005634,GO:0006355,GO:0003713
OG0001624_x01	GO:0016020,GO:0030299,GO:0032934,GO:0042632,GO:0005886,GO:0015485,GO:0015918,GO:0005319
OG0000987_x00	GO:0005783
OG0002607_x00	GO:0008194,GO:0015020
OG0007123_x00	GO:0009190,GO:0035556,GO:0020037,GO:0004383,GO:0006182,GO:0016849,GO:0070482,GO:0008074,GO:0019934
OG0008231_x00	GO:0005515,GO:0051260
OG0004823_x00	GO:0006355,GO:0003713,GO:0005634
OG0003039_x00	GO:0019905,GO:0042147,GO:0000938,GO:0006896
OG0005931_x00	GO:0004044,GO:0009113,GO:0006164
OG0004147_x00	GO:0005515,GO:0034975,GO:0072546
OG0005255_x00	GO:0005515,GO:0003779
OG0006363_x00	GO:0005515,GO:0007154,GO:0016020,GO:0007229,GO:0008305,GO:0009986,GO:0016477,GO:0033627,GO:0005178,GO:0005925,GO:0007160
OG0001847_x00	GO:0006869,GO:0061817,GO:0008289,GO:0031210,GO:0031227,GO:0031234,GO:0035091,GO:0005509,GO:0005544,GO:0008429
OG0007471_x00	GO:0006812,GO:0008324,GO:0005886
OG0002279_x00	GO:0045901,GO:0045905,GO:0003723,GO:0003746,GO:0043022,GO:0006414
OG0003387_x00	GO:0005634,GO:0006355
OG0004495_x00	GO:0044255
OG0005007_x00	GO:0005515,GO:0035024,GO:0043161,GO:0004842,GO:0016567,GO:0031463,GO:0051260
OG0000341_x01	GO:0006935,GO:0006952,GO:0008009,GO:0005576,GO:0006955
OG0000341_x02	GO:0005576,GO:0006955,GO:0008009,GO:0006935,GO:0006952
OG0005478_x00	GO:0016907,GO:0001696,GO:0005886,GO:0007186,GO:0007197,GO:0007268,GO:0030425,GO:0030594,GO:0045202,GO:0004993,GO:0005887,GO:0007187,GO:0016020,GO:0004930
OG0002707_x00	GO:0005794,GO:0031267,GO:0048193
OG0006586_x00	GO:0032970
OG0003815_x00	GO:0048488
OG0004923_x00	GO:0005737,GO:0006338,GO:0070209
OG0007694_x00	GO:0003677,GO:0006355,GO:0006357,GO:0000978,GO:0000981,GO:0005634
OG0008206_x00	GO:0006355,GO:0043565,GO:0003700,GO:0006357,GO:0045165,GO:0045944,GO:0000122,GO:0000978,GO:0000981,GO:0045893,GO:0003677,GO:0005634,GO:0008270
OG0010282_x00	GO:0031591,GO:0005737,GO:0008175,GO:0030488
OG0001201_x00	GO:0003924,GO:0005525,GO:0005829,GO:0007264,GO:0019901
OG0005906_x00	GO:0016311,GO:0008138,GO:0006470,GO:0004725,GO:0005737,GO:0060271
OG0001201_x01	GO:0005525,GO:0003924,GO:0005829,GO:0007264,GO:0019901
OG0007446_x00	GO:0016020,GO:0030173,GO:0009306,GO:0016192
OG0008554_x00	GO:0005515,GO:0005615,GO:0031012
OG0000441_x00	GO:0003924,GO:0005525,GO:0005886,GO:0007165,GO:0016020,GO:0019003,GO:0030336,GO:0032486
OG0009662_x00	GO:0006364,GO:0019843,GO:0030687,GO:0042134,GO:0000460,GO:0000470,GO:0005730
OG0000441_x01	GO:0003924,GO:0032486,GO:0005525,GO:0005886,GO:0007165,GO:0016020,GO:0019003,GO:0030336
OG0000316_x00	GO:0003824,GO:0005737,GO:0005739,GO:0016787
OG0001424_x00	GO:0005834,GO:0007186,GO:0031681
OG0000316_x01	GO:0003824,GO:0016787,GO:0005634,GO:0005737,GO:0009154
OG0002532_x00	GO:0004843,GO:0016579,GO:0005634,GO:0005829
OG0001424_x01	GO:0007186,GO:0005834,GO:0031681
OG0003640_x00	GO:0046872,GO:0061630,GO:0000209,GO:0016567
OG0007669_x00	GO:0000166,GO:0031422,GO:0000712,GO:0000724,GO:0016604
OG0004072_x00	GO:0005515,GO:0046872,GO:0061630,GO:0016567,GO:0032436,GO:0046330
OG0008777_x00	GO:0030176,GO:0070774,GO:0071602,GO:0006672,GO:0016020,GO:0016811
OG0009885_x00	GO:0044313,GO:0050821,GO:0071108,GO:1990167,GO:0004843,GO:0016579,GO:0035871
OG0005180_x00	GO:0043023,GO:0005739,GO:0006412
OG0000664_x00	GO:0016887,GO:0005524,GO:0016020,GO:0140359,GO:0055085,GO:0015910,GO:0042626,GO:0005324,GO:0005777,GO:0006635,GO:0007031,GO:0042760,GO:0005778
OG0000664_x01	GO:0005524,GO:0016887,GO:0006635,GO:0007031,GO:0015910,GO:0042626,GO:0042760,GO:0005324,GO:0005778,GO:0140359,GO:0016020,GO:0055085
OG0001772_x00	GO:0005737,GO:0006611,GO:0051169,GO:0005049,GO:0005643,GO:0006886,GO:0031267
OG0002880_x00	GO:0003676,GO:0008270,GO:0046540,GO:0000398,GO:0005681
OG0001096_x00	GO:0031465,GO:0031625,GO:0080008,GO:0006974,GO:0016567,GO:0031461,GO:0006511
OG0001096_x01	GO:0006511,GO:0031625,GO:0031461,GO:0031464,GO:0080008,GO:0006974,GO:0016567
OG0011365_x00	GO:0004252,GO:0006508
OG0004500_x00	GO:0055085,GO:0016020,GO:0030001,GO:0046873,GO:0071578,GO:0140410,GO:0005385,GO:0005887,GO:0006875
OG0008529_x00	GO:0005739,GO:0044255,GO:0052689
OG0003187_x00	GO:0003723,GO:0003676,GO:0005634,GO:0006355
OG0000416_x00	GO:0015631,GO:0032273,GO:0046785,GO:0001578,GO:0005874
OG0009637_x00	GO:0043130,GO:0005769,GO:0031623,GO:0032456,GO:0046872,GO:0035091
OG0004295_x00	GO:0003723,GO:1990247,GO:0003729,GO:0005737,GO:0061157
OG0001524_x00	GO:0004089,GO:0005829,GO:0008270
OG0000416_x01	GO:0015631,GO:0046785,GO:0032273,GO:0001578,GO:0005874
OG0001524_x01	GO:0004089,GO:0005829,GO:0008270
OG0000887_x00	GO:0000413,GO:0003755,GO:0006457,GO:0043231
OG0000887_x01	GO:0000413,GO:0003755,GO:0006457,GO:1902445,GO:0005739,GO:0043231,GO:0070301
OG0001995_x01	GO:0070006
OG0007023_x00	GO:0005515,GO:0008270,GO:0005737,GO:0061630
OG0011588_x00	GO:0051560,GO:1990246,GO:0031305,GO:0036444
OG0002507_x00	GO:0005515,GO:0008270,GO:0005886,GO:0099536
OG0008131_x00	GO:0004484,GO:0006370,GO:0140818,GO:0008138,GO:0016311,GO:0005524,GO:0006470
OG0004047_x00	GO:0003677,GO:0003899,GO:0006351,GO:0006390,GO:0034245,GO:0001018,GO:0005515
OG0005831_x00	GO:0016020,GO:0022010,GO:0031175,GO:0043209,GO:0061564,GO:0005886,GO:0019911
OG0005155_x00	GO:0008413,GO:0042262,GO:0016818,GO:0016787
OG0000639_x00	GO:0007064,GO:0000785,GO:0005634,GO:0006281
OG0006263_x00	GO:0004672,GO:0005524,GO:0006468,GO:0008385,GO:0018105,GO:0033209,GO:0045944,GO:0051092,GO:0004674,GO:0005737,GO:0008384
OG0001747_x00	GO:0016020,GO:0051180,GO:0090482,GO:0055085,GO:0005886,GO:0015234
OG0007371_x00	GO:0005515,GO:0000083,GO:0003712,GO:0005634
OG0002855_x00	GO:0005515,GO:0004672,GO:0005524,GO:0006468,GO:0007169,GO:0030154,GO:0031234,GO:0045087,GO:0004713,GO:0004715,GO:0005102
OG0003963_x00	GO:0006574,GO:0003860,GO:0005739
OG0011190_x00	GO:0042246,GO:0002062,GO:0005634,GO:0035988
OG0007246_x00	GO:0008253
OG0008354_x00	GO:0005739,GO:0005743,GO:0061617
OG0009462_x00	GO:0032870,GO:0042277,GO:0004930,GO:0005887,GO:0007186,GO:0016020,GO:0004983
OG0000241_x01	GO:0070534,GO:0070936,GO:0070979,GO:0000209,GO:0005634,GO:0061631
OG0010510_x00	GO:0009968,GO:0032006,GO:0032007,GO:0071889,GO:0001666,GO:0005737,GO:0006915
OG0006486_x00	GO:0043248
OG0007594_x00	GO:0005975,GO:0016301,GO:0050277,GO:0071222,GO:0005829,GO:0006071,GO:0016310
OG0012050_x00	GO:0003677,GO:0043565
OG0008106_x00	GO:0023041,GO:0030867
OG0009214_x00	GO:0000413,GO:0003755,GO:0006457,GO:0071013
OG0001101_x00	GO:0005452,GO:0006820,GO:0016020,GO:0008510,GO:0015701,GO:0022857,GO:0050801,GO:0051453,GO:0055085,GO:0005886,GO:0008509
OG0010182_x00	GO:0005524,GO:0007018,GO:0008569,GO:0030286,GO:0045505,GO:0051959
OG0006914_x00	GO:0015218,GO:1990519,GO:0000002,GO:0005739,GO:0055085
OG0006238_x00	GO:0005515,GO:0030036,GO:0004674,GO:0005634,GO:0005737,GO:0004672,GO:0006468,GO:0005524
OG0007346_x00	GO:0003676,GO:0003723,GO:1990904
OG0010057_x00	GO:0005198
OG0008454_x00	GO:0003924,GO:0005525,GO:0005874,GO:0008017,GO:0016020,GO:0051607,GO:0005634,GO:0005737
OG0003938_x00	GO:0005856,GO:0005912,GO:0005923,GO:0090162
OG0009562_x00	GO:0007165,GO:0035655,GO:0042008,GO:0051092
OG0011165_x00	GO:0020037,GO:0016491,GO:0071949
OG0010610_x00	GO:0042981,GO:2001236
OG0004300_x00	GO:0005515,GO:0030515,GO:0032040,GO:0034511
OG0008329_x00	GO:0005515,GO:0007029,GO:0030127,GO:0070971,GO:0090110,GO:0005198,GO:0006886,GO:0006888
OG0009437_x00	GO:0005615,GO:0005515
OG0000216_x00	GO:0016491,GO:0043231
OG0001324_x00	GO:0016012,GO:0016020,GO:0042383,GO:0048738,GO:0060047
OG0000216_x02	GO:0016491,GO:0030176,GO:0043231,GO:0070524,GO:0005496,GO:0006706
OG0001324_x01	GO:0042383,GO:0048738,GO:0060047,GO:0016012,GO:0016020
OG0003540_x00	GO:0001708,GO:0003700,GO:0006355,GO:0006357,GO:0000978,GO:0000981,GO:0045893,GO:0005634
OG0007569_x00	GO:0006338,GO:0035060,GO:0071564,GO:0071565,GO:1900461,GO:0003712,GO:0003713,GO:0005634,GO:0000228
OG0008677_x00	GO:0016042,GO:0004623,GO:0005509,GO:0005576,GO:0006644,GO:0050482
OG0009785_x00	GO:0000124,GO:0003713,GO:0006357
OG0001672_x00	GO:0070840,GO:0120293
OG0000564_x01	GO:0015180,GO:0015187,GO:0015193,GO:0015808,GO:0015816,GO:0035524,GO:1902600,GO:0003333,GO:0005280,GO:0015179
OG0010833_x00	GO:0005576,GO:0006955,GO:0008009
OG0002780_x00	GO:0004842,GO:0061630,GO:0000209,GO:0006511,GO:0005515
OG0010157_x00	GO:0004181,GO:0006508,GO:0008270,GO:0035608
OG0006063_x00	GO:0003697,GO:0006270,GO:0043596,GO:0003688,GO:0003690,GO:0005634,GO:0006260
OG0004400_x00	GO:0006567,GO:0008743
OG0003763_x00	GO:0006351,GO:0045893,GO:0003677,GO:0003723,GO:0005634,GO:0006355
OG0008429_x00	GO:0005515
OG0009537_x00	GO:0005515
OG0004871_x00	GO:0005515,GO:1903599,GO:0019901,GO:1903204
OG0003087_x00	GO:0031146,GO:0031461,GO:0031625,GO:0016567,GO:0019005,GO:0030674,GO:0006511
OG0004195_x00	GO:0005085,GO:0005886,GO:0030335
OG0001895_x00	GO:0020037,GO:0004497,GO:0005506,GO:0016705,GO:0070330,GO:0005783,GO:0008585,GO:0032355
OG0000787_x02	GO:0004672,GO:0006468,GO:0005524,GO:0018105,GO:0004683,GO:0005516,GO:0005622
OG0011488_x00	GO:0005737,GO:0016881
OG0008031_x00	GO:0008289,GO:0005743,GO:0006744
OG0004623_x00	GO:0005515,GO:0005737,GO:0042327
OG0005731_x00	GO:0003924,GO:0005525,GO:1901842,GO:0005246,GO:0005886
OG0006163_x00	GO:0031012,GO:0004222,GO:0006508,GO:0030198
OG0007271_x00	GO:0060048,GO:0003009,GO:0005861,GO:0006936
OG0000539_x02	GO:0008190,GO:0045947,GO:0005737
OG0002755_x00	GO:0005881,GO:0019896,GO:0060074
OG0011916_x00	GO:0005509,GO:0007156,GO:0016020,GO:0005886,GO:0007155,GO:0007043,GO:0007275,GO:0016339,GO:0016342,GO:0034332,GO:0044331,GO:0045296,GO:0098609,GO:0098742,GO:0000902,GO:0005912
OG0011090_x00	GO:0009897,GO:0032729,GO:0038023
OG0007146_x00	GO:0032049,GO:0005739,GO:0008444,GO:0003824
OG0003738_x00	GO:0008308,GO:0032580,GO:0051452,GO:0016020
OG0009362_x00	GO:0005634,GO:0006357,GO:0003677,GO:0046983
OG0000141_x00	GO:0017075,GO:0019905,GO:0031201,GO:0035493,GO:0005484,GO:0005886,GO:0006906,GO:0016020,GO:0016192
OG0004846_x00	GO:0005515
OG0005954_x00	GO:0005634,GO:0005737,GO:0006355
OG0000141_x01	GO:0017075,GO:0019905,GO:0031201,GO:0035493,GO:0005484,GO:0005886,GO:0006906,GO:0016020,GO:0016192
OG0000141_x02	GO:0016020,GO:0016192,GO:0019905,GO:0031201,GO:0035493,GO:0005484,GO:0005886,GO:0006906
OG0005278_x00	GO:0015929,GO:0004553,GO:0005975
OG0006386_x00	GO:0005515
OG0007494_x00	GO:0003700,GO:0045893,GO:0005634,GO:0006355,GO:0001525,GO:0001708,GO:0006357,GO:0000978,GO:0000981
OG0008006_x00	GO:0005634,GO:0030490,GO:0030686
OG0009114_x00	GO:0043105,GO:0044549,GO:0005634,GO:0005737,GO:0009890
OG0010082_x00	GO:0016020,GO:0016757,GO:0008375
OG0001001_x00	GO:0005751,GO:0006123,GO:0097250,GO:0002082,GO:0005746
OG0005706_x00	GO:0016020
OG0006814_x00	GO:0046983,GO:0000978,GO:0000981,GO:0006357,GO:0003700,GO:0006355
OG0001001_x01	GO:0005751,GO:0006123,GO:0097250,GO:0002082,GO:0005746
OG0000364_x00	GO:0003677,GO:0006355,GO:0003700,GO:0005634,GO:0006357,GO:0000978,GO:0000981
OG0001472_x00	GO:0004591,GO:0006099,GO:0030976,GO:0016624,GO:0045252,GO:0005739
OG0006138_x00	GO:0005794,GO:0016773,GO:0030166
OG0000364_x01	GO:0003700,GO:0006355,GO:0003677,GO:0005634,GO:0006357,GO:0009749,GO:0030073,GO:0000978,GO:0000981
OG0007922_x00	GO:0004930,GO:0007186,GO:0016020,GO:0007189,GO:0007204,GO:0045777,GO:0045907,GO:0005886,GO:0006954,GO:0004960
OG0000364_x02	GO:0003700,GO:0006355,GO:0005634,GO:0006357,GO:0045637,GO:0000978,GO:0000981,GO:0003677
OG0002580_x00	GO:0004553,GO:0005975,GO:0030246,GO:0004566,GO:0005615,GO:0019391
OG0001472_x01	GO:0004591,GO:0006099,GO:0030976,GO:0045252,GO:0005739,GO:0016624
OG0003838_x00	GO:0005515,GO:0043231,GO:0005737,GO:0007286,GO:0016020
OG0004946_x00	GO:0016787,GO:0033345,GO:0004067,GO:0005737,GO:0008798
OG0011065_x00	GO:0003697,GO:0005666,GO:0003677,GO:0006351
OG0004200_x00	GO:0043161,GO:0061630,GO:0005515
OG0009337_x00	GO:0003924,GO:0005525,GO:0032869,GO:0055037,GO:0005794,GO:0031489,GO:0032593
OG0001900_x00	GO:0005509,GO:0016020,GO:0007156,GO:0005886,GO:0007155,GO:0048839,GO:0007605,GO:0032420,GO:0007043,GO:0007275,GO:0016339,GO:0016342,GO:0034332,GO:0044331,GO:0045296,GO:0098609,GO:0098742,GO:0000902,GO:0005912
OG0005929_x00	GO:0005085,GO:0006887,GO:0070319
OG0001224_x00	GO:0003735,GO:0005840,GO:0006412,GO:0002181,GO:0003723
OG0001224_x01	GO:0003735,GO:0005840,GO:0006412,GO:0002181,GO:0003723
OG0000116_x02	GO:0009887,GO:0009888
OG0002332_x00	GO:0005615,GO:0004252,GO:0006508
OG0003440_x00	GO:0003824,GO:0009058,GO:0031210,GO:0004105,GO:0006657
OG0008577_x00	GO:0005515,GO:0005579,GO:0006955,GO:0005615,GO:0006956
OG0000464_x00	GO:0150077,GO:0009897,GO:0038023
OG0001572_x00	GO:0003924,GO:0005525,GO:0005886,GO:0007165,GO:0007265,GO:0016020,GO:0019003,GO:0005516
OG0010733_x00	GO:0005886,GO:0015026,GO:0030509
OG0002680_x00	GO:0046907,GO:0005515,GO:0000413,GO:0003755,GO:0006607,GO:0005096,GO:0005643,GO:0005737,GO:0006457
OG0001447_x00	GO:0006886,GO:0090522,GO:0006893,GO:0016020,GO:0000145,GO:0006887
OG0001447_x01	GO:0006886,GO:0090522,GO:0006893,GO:0016020,GO:0000145,GO:0006887
OG0000339_x02	GO:0009986
OG0003663_x00	GO:0004364,GO:0006749
